,Unnamed: 0,time_stamp,region,sell_code,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
108,108,07-02-2020 02:20:57,Tbilisi,ef3dc4de6c,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4568,288869,114080,9943,4600.0,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
109,109,07-02-2020 02:20:57,Tbilisi,ef3dc4de6c,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7448,470983,186000,16211,7500.0,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
110,110,07-02-2020 02:20:57,Tbilisi,16be2c8499,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8441,533780,210800,18373,8500.0,,,,,,,,,10000sht marki 25i-nbome. predoplata
111,111,07-02-2020 02:20:57,Tbilisi,f9eb3bf4d6,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0181,12560,4960,432,200.0,,,,,,,,,KURYER..500RUB.+BONUS
112,112,07-02-2020 02:20:57,Tbilisi,8528108b62,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0181,12560,4960,432,200.0,,,,,,,,,Trebuetsja Kur'er
113,113,07-02-2020 02:20:57,Tbilisi,16dfc5477e,Требуется сотрудник,True,1,нет,Тбилиси,1 гр,0.0199,12560,4960,432,200.0,,,,,,,,,Trebuetsja sotrudnik
114,114,07-02-2020 02:20:57,Tbilisi,cb721d4bca,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0199,12560,4960,432,200.0,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
115,115,07-02-2020 02:20:57,Tbilisi,21de5577be,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0248,15699,6200,540,250.0,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
116,116,07-02-2020 02:20:57,Tbilisi,ea97036e14,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5031,941966,372000,32423,15000.0,,,,,,,,,Vakansija optovogo kur'era na mef
117,117,07-02-2020 02:22:40,Batumi,012f23b5ea,Power Africa 1g,,2,нет,Батуми,1 гр,0.0045,3140,1240,108,50.0,,,,,,True,,,Power Africa 1g
118,118,07-02-2020 02:22:40,Batumi,d50134d8a6,"Combo: bruce lee, wembley, speedi+ (3g)",,4,нет,Батуми,3 гр,0.0136,9420,3720,324,150.0,,,,,,True,,,"Combo: bruce lee, wembley, speedi+ (3g)"
119,119,07-02-2020 02:22:40,Batumi,c225d2f67d,Гашиш Евро 4гр,,1,нет,Батуми,4 гр,0.0195,12560,4960,432,200.0,,,,,,True,,,Gashish Evro 4gr
120,120,07-02-2020 02:22:40,Batumi,f8a875c191,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE - SALE - SALE ),,5,10,Батуми,0.27 гр,0.0228,14255,5630,491,227.0,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE - SALE - SALE )
121,121,07-02-2020 02:22:40,Batumi,ea97036e14,Метамфетамин рацемат 5 г. (MQ),,1,19,Батуми,5 гр,0.0181,12560,4960,432,200.0,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
122,122,07-02-2020 02:22:40,Batumi,30f48d507d,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0945,59658,23560,2053,950.0,,,,,,True,,,Hybrid Skunk! 50 gr
123,123,07-02-2020 02:22:40,Batumi,30f48d507d,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.179,113036,44640,3891,1800.0,,,,,,True,,,Hybrid Skunk! 100 gr
124,124,07-02-2020 02:22:40,Batumi,f8a875c191,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3013,188393,74400,6485,3000.0,,,,,,True,,,SUBOXIN - HQ - 100 G.
125,125,07-02-2020 02:22:40,Batumi,f8a875c191,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2511,156994,62000,5404,2500.0,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
126,126,07-02-2020 02:22:40,Batumi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.01,6280,2480,216,100.0,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
127,127,07-02-2020 02:22:40,Batumi,22610cd7c4,курьер в Батуми,,1,нет,Батуми,1 гр,0.0045,3140,1240,108,50.0,,,,,,True,,,kur'er v Batumi
128,128,07-02-2020 02:22:40,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0045,3140,1240,108,50.0,,,,,,True,,,Vakansija Kur'era v Batumi
129,129,07-02-2020 02:22:40,Batumi,a5417660bf,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0072,5000,2301,172,,,,,,,True,,,Vakansija Kur'era v Batumi
130,130,07-02-2020 02:22:40,Batumi,ce6827deee,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0226,15699,6200,540,250.0,,,,,,True,,,Ischu kur'era v Gruzii!
131,131,07-02-2020 02:22:40,Batumi,ea97036e14,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5052,941966,372000,32423,15000.0,,,,,,True,,,Vakansija optovogo kur'era na mef
132,132,07-02-2020 02:22:40,Batumi,16be2c8499,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0497,31399,12400,1081,500.0,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
133,133,07-02-2020 02:23:49,Kutaisi,d4df7908c3,"Шишки/weed OG Kush, (удобные клады в подъездах в центре) 1гр.",,нет,3,Кутаиси,1 гр,0.0037,2324,918,80,37.0,,,,,,,,True,"Shishki/weed OG Kush, (udobnye klady v pod'ezdah v tsentre) 1gr."
134,134,07-02-2020 02:23:49,Kutaisi,d4df7908c3,"Шишки/Weeds OG Kush, 3g",,нет,3,Кутаиси,3 гр,0.0105,6594,2604,227,105.0,,,,,,,,True,"Shishki/Weeds OG Kush, 3g"
135,135,07-02-2020 02:23:49,Kutaisi,d4df7908c3,"Шишки/Weeds OG Kush, 5g",,нет,3,Кутаиси,5 гр,0.0161,10048,3968,346,160.0,,,,,,,,True,"Shishki/Weeds OG Kush, 5g"
136,136,07-02-2020 02:23:49,Kutaisi,d4df7908c3,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.01,6280,2480,216,100.0,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
