,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
104,23-02-2020 21:04:38,Tbilisi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,True,нет,1,Тбилиси,100 гр,0.1774,115741,44118,3982,1800,,,,,,,,,,Hybrid Skunk! 100 gr
105,23-02-2020 21:04:38,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2463,160752,61275,5530,2500,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
106,23-02-2020 21:04:38,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0385,27649,10539,951,430,,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
107,23-02-2020 21:04:38,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4533,295784,112746,10175,4600,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
108,23-02-2020 21:04:38,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.739,482256,183825,16590,7500,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
109,23-02-2020 21:04:38,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8375,546557,208335,18802,8500,,,,,,,,,,10000sht marki 25i-nbome. predoplata
110,23-02-2020 21:04:38,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0179,12860,4902,442,200,,,,,,,,,,KURYER..500RUB.+BONUS
111,23-02-2020 21:04:38,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0179,12860,4902,442,200,,,,,,,,,,Trebuetsja Kur'er
112,23-02-2020 21:04:38,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0197,12860,4902,442,200,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
113,23-02-2020 21:04:38,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0246,16075,6128,553,250,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
114,23-02-2020 21:04:38,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.4914,964512,367650,33180,15000,,,,,,,,,,Vakansija optovogo kur'era na mef
115,23-02-2020 21:06:18,Batumi,6KB,Marioshop,XTC-MDMA 0.5g purity 93%+,,10,нет,Батуми,0.5 гр,0.0079,5080,1936,175,79,,,,,,,True,,,XTC-MDMA 0.5g purity 93%+
116,23-02-2020 21:06:18,Batumi,72B,CHINATOWN,NZT-52 mind storm limited 1г мука,,8,нет,Батуми,1 гр,0.017,12217,4657,420,190,,,,,,,True,,,NZT-52 mind storm limited 1g muka
117,23-02-2020 21:06:18,Batumi,Z9UT,Rainbow,KALI MIST 2G,,2,нет,Батуми,2 гр,0.0099,6430,2451,221,100,,,,,,,,True,,KALI MIST 2G
118,23-02-2020 21:06:18,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,нет,9,Батуми,0.27 гр,0.0226,14596,5564,502,227,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
119,23-02-2020 21:06:18,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,18,Батуми,5 гр,0.0179,12860,4902,442,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
120,23-02-2020 21:06:18,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0936,61086,23285,2101,950,,,,,,,True,,,Hybrid Skunk! 50 gr
121,23-02-2020 21:06:18,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1774,115741,44118,3982,1800,,,,,,,True,,,Hybrid Skunk! 100 gr
122,23-02-2020 21:06:18,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2986,192902,73530,6636,3000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
123,23-02-2020 21:06:18,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2488,160752,61275,5530,2500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
124,23-02-2020 21:06:18,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.01,6430,2451,221,100,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
125,23-02-2020 21:06:18,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0045,3215,1226,111,50,,,,,,,True,,,kur'er v Batumi
126,23-02-2020 21:06:18,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0045,3215,1226,111,50,,,,,,,True,,,Vakansija Kur'era v Batumi
127,23-02-2020 21:06:18,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.007,5000,2301,172,,,,,,,,True,,,Vakansija Kur'era v Batumi
128,23-02-2020 21:06:18,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0224,16075,6128,553,250,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
129,23-02-2020 21:06:18,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0224,16075,6128,553,250,,,,,,,True,,,Ischu kur'era v Gruzii!
130,23-02-2020 21:06:18,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.4914,964512,367650,33180,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
131,23-02-2020 21:06:18,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0493,32150,12255,1106,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
132,23-02-2020 21:07:49,Kutaisi,O9SXJ,Parnavaz,"Шишки/weeds Afghan Kush, - 0,5г - Удобные клады в подъездах",,1,нет,Кутаиси,0.5 гр,0.002,1286,490,44,20,,,,,,,,,True,"Shishki/weeds Afghan Kush, - 0,5g - Udobnye klady v pod'ezdah"
133,23-02-2020 21:07:49,Kutaisi,O9SXJ,Parnavaz,"Шишки/weed Afghan Kush, 1г - Удобные клады в подъездах",,1,нет,Кутаиси,1 гр,0.0038,2443,931,84,38,,,,,,,,,True,"Shishki/weed Afghan Kush, 1g - Udobnye klady v pod'ezdah"
134,23-02-2020 21:07:49,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.0074,4758,1814,164,74,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
135,23-02-2020 21:07:49,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0107,6944,2647,239,108,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
136,23-02-2020 21:07:49,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.01,6430,2451,221,100,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
