,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
107,18-02-2020 11:26:26,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0247,15827,6128,549,250,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
108,18-02-2020 11:26:26,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.4976,949628,367650,32916,15000,,,,,,,,,,Vakansija optovogo kur'era na mef
109,18-02-2020 11:27:58,Batumi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),,1,нет,Батуми,0.27 гр,0.0226,14371,5564,498,227,,,,,,,True,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
110,18-02-2020 11:27:58,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,5,10,Батуми,0.27 гр,0.0226,14371,5564,498,227,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
111,18-02-2020 11:27:58,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,19,Батуми,5 гр,0.018,12662,4902,439,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
112,18-02-2020 11:27:58,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0938,60143,23285,2085,950,,,,,,,True,,,Hybrid Skunk! 50 gr
113,18-02-2020 11:27:58,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1778,113955,44118,3950,1800,,,,,,,True,,,Hybrid Skunk! 100 gr
114,18-02-2020 11:27:58,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.2993,189926,73530,6583,3000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
115,18-02-2020 11:27:58,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2494,158271,61275,5486,2500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
116,18-02-2020 11:27:58,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.01,6331,2451,219,100,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
117,18-02-2020 11:27:58,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0045,3165,1226,110,50,,,,,,,True,,,kur'er v Batumi
118,18-02-2020 11:27:58,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0045,3165,1226,110,50,,,,,,,True,,,Vakansija Kur'era v Batumi
119,18-02-2020 11:27:58,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0071,5000,2301,173,,,,,,,,True,,,Vakansija Kur'era v Batumi
120,18-02-2020 11:27:58,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0225,15827,6128,549,250,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
121,18-02-2020 11:27:58,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0225,15827,6128,549,250,,,,,,,True,,,Ischu kur'era v Gruzii!
122,18-02-2020 11:27:58,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.4951,949628,367650,32916,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
123,18-02-2020 11:27:58,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0494,31654,12255,1097,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
124,18-02-2020 11:29:29,Kutaisi,O9SXJ,Parnavaz,"Шишки/weeds Afghan Kush, - 0,5г - Удобные клады в подъездах",,3,нет,Кутаиси,0.5 гр,0.0022,1393,539,48,22,,,,,,,,,True,"Shishki/weeds Afghan Kush, - 0,5g - Udobnye klady v pod'ezdah"
125,18-02-2020 11:29:29,Kutaisi,O9SXJ,Parnavaz,"Шишки/weed Afghan Kush, 1г - Удобные клады в подъездах",,3,нет,Кутаиси,1 гр,0.004,2532,980,88,40,,,,,,,,,True,"Shishki/weed Afghan Kush, 1g - Udobnye klady v pod'ezdah"
126,18-02-2020 11:29:29,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.008,5065,1961,176,80,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
127,18-02-2020 11:29:29,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0111,7027,2721,244,111,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
128,18-02-2020 11:29:29,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.01,6331,2451,219,100,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
