,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Дигоми,€,Vake,Old Tbilisi (Старый город),Авлобари,Батуми,Центр,Кутаиси,desc_en
105,17-02-2020 21:34:17,Tbilisi,F8K,BestAcid,"марки 25i-nbome 2,5mg (100шт)",True,нет,2,Тбилиси,100 гр,0.0393,27223,10539,945,430,,,,,,,,,,"marki 25i-nbome 2,5mg (100sht)"
106,17-02-2020 21:34:17,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 250шт. вес таблетки 450mg,True,нет,1,Тбилиси,250 гр,0.4629,291219,112746,10114,4600,,,,,,,,,,Extasy GUCCI 250sht. ves tabletki 450mg
107,17-02-2020 21:34:17,Tbilisi,SNXLT,MOSKOWM,Extasy GUCCI 500шт. вес таблетки 450mg,True,нет,1,Тбилиси,500 гр,0.7547,474814,183825,16490,7500,,,,,,,,,,Extasy GUCCI 500sht. ves tabletki 450mg
108,17-02-2020 21:34:17,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.8553,538122,208335,18688,8500,,,,,,,,,,10000sht marki 25i-nbome. predoplata
109,17-02-2020 21:34:17,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,1,нет,Тбилиси,1 гр,0.0183,12662,4902,440,200,,,,,,,,,,KURYER..500RUB.+BONUS
110,17-02-2020 21:34:17,Tbilisi,3TGJ9,Elegant,Требуется Курьер,True,1,нет,Тбилиси,1 гр,0.0183,12662,4902,440,200,,,,,,,,,,Trebuetsja Kur'er
111,17-02-2020 21:34:17,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,2,Тбилиси,1 гр,0.0201,12662,4902,440,200,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
112,17-02-2020 21:34:17,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,нет,1,Тбилиси,1 гр,0.0252,15827,6128,550,250,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
113,17-02-2020 21:34:17,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.5231,949628,367650,32979,15000,,,,,,,,,,Vakansija optovogo kur'era na mef
114,17-02-2020 21:35:54,Batumi,XH0NP,XX-PABLO-XX,Метадон - (KRISTAL) - VHQ - 0.27 G (SALE),,1,нет,Батуми,0.27 гр,0.0231,14371,5564,499,227,,,,,,,True,,,Metadon - (KRISTAL) - VHQ - 0.27 G (SALE)
115,17-02-2020 21:35:54,Batumi,XH0NP,XX-PABLO-XX,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE ),,8,10,Батуми,0.27 гр,0.0231,14371,5564,499,227,,,,,,,True,,,METADON - VHQ - (KRISTAL) - 0.27 G ( SALE )
116,17-02-2020 21:35:54,Batumi,A08BZ,Subway,Метамфетамин рацемат 5 г. (MQ),,нет,19,Батуми,5 гр,0.0183,12662,4902,440,200,,,,,,,True,,,Metamfetamin ratsemat 5 g. (MQ)
117,17-02-2020 21:35:54,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 50 gr,,нет,2,Батуми,50 гр,0.0956,60143,23285,2089,950,,,,,,,True,,,Hybrid Skunk! 50 gr
118,17-02-2020 21:35:54,Batumi,9VVG,ToWeedShop,Hybrid Skunk! 100 gr,,нет,1,Батуми,100 гр,0.1811,113955,44118,3957,1800,,,,,,,True,,,Hybrid Skunk! 100 gr
119,17-02-2020 21:35:54,Batumi,XH0NP,XX-PABLO-XX,SUBOXIN - HQ - 100 G.,,нет,2,Батуми,100 гр,0.3049,189926,73530,6596,3000,,,,,,,True,,,SUBOXIN - HQ - 100 G.
120,17-02-2020 21:35:54,Batumi,XH0NP,XX-PABLO-XX,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC,,нет,5,Батуми,150 гр,0.2541,158271,61275,5497,2500,,,,,,,True,,,MARIXYANA - 150 G. (SHISHKI) SALE 10% BTC
121,17-02-2020 21:35:54,Batumi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Батуми,1 гр,0.0102,6331,2451,220,100,,,,,,,True,,,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
122,17-02-2020 21:35:54,Batumi,42AF,Leningrad6,курьер в Батуми,,1,нет,Батуми,1 гр,0.0046,3165,1226,110,50,,,,,,,True,,,kur'er v Batumi
123,17-02-2020 21:35:54,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,3 гр,0.0046,3165,1226,110,50,,,,,,,True,,,Vakansija Kur'era v Batumi
124,17-02-2020 21:35:54,Batumi,5SSE9,BIGBROSH0P,Вакансия Курьера в Батуми,,1,нет,Батуми,5 гр,0.0072,5000,2301,173,,,,,,,,True,,,Vakansija Kur'era v Batumi
125,17-02-2020 21:35:54,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0229,15827,6128,550,250,,,,,,,True,,,Rabota kladmenom. Tol'ko shishki.
126,17-02-2020 21:35:54,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0229,15827,6128,550,250,,,,,,,True,,,Ischu kur'era v Gruzii!
127,17-02-2020 21:35:54,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.5232,949628,367650,32979,15000,,,,,,,True,,,Vakansija optovogo kur'era na mef
128,17-02-2020 21:35:54,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 50$ за клад, залог 500$",,нет,2,Батуми,1000 гр,0.0503,31654,12255,1099,500,,,,,,,True,True,,"Vakansija rabota kur'erom na marki! Oplata ot 50$ za klad, zalog 500$"
129,17-02-2020 21:36:56,Kutaisi,O9SXJ,Parnavaz,"Шишки/weeds Afghan Kush, - 0,5г - Удобные клады в подъездах",,3,нет,Кутаиси,0.5 гр,0.0022,1393,539,48,22,,,,,,,,,True,"Shishki/weeds Afghan Kush, - 0,5g - Udobnye klady v pod'ezdah"
130,17-02-2020 21:36:56,Kutaisi,O9SXJ,Parnavaz,"Шишки/weed Afghan Kush, 1г - Удобные клады в подъездах",,3,нет,Кутаиси,1 гр,0.0041,2532,980,88,40,,,,,,,,,True,"Shishki/weed Afghan Kush, 1g - Udobnye klady v pod'ezdah"
131,17-02-2020 21:36:56,Kutaisi,O9SXJ,Parnavaz,Шишки / weeds Afghan Kush - 2г,,2,нет,Кутаиси,2 гр,0.0082,5065,1961,176,80,,,,,,,,,True,Shishki / weeds Afghan Kush - 2g
132,17-02-2020 21:36:56,Kutaisi,O9SXJ,Parnavaz,"Шишки / Weed Afghan Kush, 3g",,2,3,Кутаиси,3 гр,0.0113,7027,2721,244,111,,,,,,,,,True,"Shishki / Weed Afghan Kush, 3g"
133,17-02-2020 21:36:56,Kutaisi,O9SXJ,Parnavaz,"Приходите к нам работать вторым кладменом (кладчик, курьер)",,1,нет,Кутаиси,1 гр,0.0102,6331,2451,220,100,,,,,,,,,True,"Prihodite k nam rabotat' vtorym kladmenom (kladchik, kur'er)"
