,time_stamp,region,sell_code,sell_name,description,Тбилиси,готовых,предзаказ,город,вес,BTC,ք,₴,Br,$,Saburtalo,Gldani,Didube,Varketili,Дигоми,Vake,Old Tbilisi (Старый город),Авлобари,€,Центр,Батуми,desc_en
71,06-08-2020 10:33:54,Tbilisi,7U9YP,ChitosPizz,Сирец мощный Иран 50гр,True,нет,1,Тбилиси,50 гр,0.7692,693000,264400,23057,,,,,,,,,,8000,,,Sirets moschnyj Iran 50gr
72,06-08-2020 10:33:54,Tbilisi,SF03,CRAZYFROG,100 gr marijuana buds,True,нет,1,Тбилиси,100 гр,0.2034,175873,66960,5848,2400,,,,,,,,,,,,100 gr marijuana buds
73,06-08-2020 10:33:54,Tbilisi,1HAB,atpablo,Марихуана [Шишки] [Гали] 100G,True,1,1,Тбилиси,100 гр,0.2119,183202,69750,6092,2500,,,,,,,,,,,,Marihuana [Shishki] [Gali] 100G
74,06-08-2020 10:33:54,Tbilisi,3Y9,HIGHTHC,180 gr марихуана персоално,True,нет,1,Тбилиси,180 гр,0.5001,432356,164610,14377,5900,,,,,,,,,,,,180 gr marihuana persoalno
75,06-08-2020 10:33:54,Tbilisi,HWUW,opiopi,GABAGAMA 250 shtuk,,нет,4,Тбилиси,250 гр,0.0208,18000,8283,599,,,,True,,,,,,,,,GABAGAMA 250 shtuk
76,06-08-2020 10:33:54,Tbilisi,6UG,Good Enuff,500 шт. марки 25i nbome. готовый клад в Тбилиси.,,нет,2,Тбилиси,500 гр,0.0848,73281,27900,2437,1000,,,,True,,,,True,,,,500 sht. marki 25i nbome. gotovyj klad v Tbilisi.
77,06-08-2020 10:33:54,Tbilisi,6UG,Good Enuff,10000шт марки 25i-nbome. предоплата,True,нет,3,Тбилиси,10000 гр,0.7205,622885,237150,20713,8500,,,,,,,,,,,,10000sht marki 25i-nbome. predoplata
78,06-08-2020 10:33:54,Tbilisi,NE1F8,Jakfresko,KURYER..500RUB.+BONUS,True,2,нет,Тбилиси,1 гр,0.0154,14656,5580,487,200,,,,,,,,,,,,KURYER..500RUB.+BONUS
79,06-08-2020 10:33:54,Tbilisi,9R7SU,ClownBaroN,Работа курьер в Тбилиси 15 лари на клад толка марихуана,,1,нет,Тбилиси,1 гр,0.0212,18320,6975,609,250,True,,,,,,,,,,,Rabota kur'er v Tbilisi 15 lari na klad tolka marihuana
80,06-08-2020 10:33:54,Tbilisi,7R3WM,RastaShop,"Работа курьером в Тбилиси, ЗП от 1200$ в месяц, работа только с марихуаной, залог от 250$",True,1,нет,Тбилиси,1 гр,0.0212,18320,6975,609,250,,,,,,,,,,,,"Rabota kur'erom v Tbilisi, ZP ot 1200$ v mesjats, rabota tol'ko s marihuanoj, zalog ot 250$"
81,06-08-2020 10:33:54,Tbilisi,7U9YP,ChitosPizz,Курьер Фасовщик залог обязательно 600$ 5гр,True,1,нет,Тбилиси,5 гр,0.0462,43968,16740,1462,600,,,,,,,,,,,,Kur'er Fasovschik zalog objazatel'no 600$ 5gr
82,06-08-2020 10:33:54,Tbilisi,SF03,CRAZYFROG,"А ишим Курьера толка для марихуани иногда гаш, в месяц 3000-4000 $",True,нет,1,Тбилиси,1 гр,0.017,14656,5580,487,200,,,,,,,,,,,,"A ishim Kur'era tolka dlja marihuani inogda gash, v mesjats 3000-4000 $"
83,06-08-2020 10:33:54,Tbilisi,A3I9,Joookerrr,Работа на марки (курьер),True,нет,2,Тбилиси,1 гр,0.0212,18320,6975,609,250,,,,,,,,,,,,Rabota na marki (kur'er)
84,06-08-2020 10:33:54,Tbilisi,6P9R,RickNMorty,рик и морти ишит куриера зп от 2000 $ в месец залог 500$ | Rick And Morty Need DG Sallary from 2000$ prepay 500$,True,нет,1,Тбилиси,5 гр,0.0424,36640,13950,1218,500,,,,,,,,,,,,rik i morti ishit kuriera zp ot 2000 $ v mesets zalog 500$ | Rick And Morty Need DG Sallary from 2000$ prepay 500$
85,06-08-2020 10:33:54,Tbilisi,9CK,Hyperboy,HyperBoy Need Delivery Guy 5-20$ For Adrss PrePay 500$ | работат куриерам ЗП 5-20$ за адресс залог 500$,True,нет,1,Тбилиси,10 гр,0.0424,36640,13950,1218,500,,,,,,,,,,,,HyperBoy Need Delivery Guy 5-20$ For Adrss PrePay 500$ | rabotat kurieram ZP 5-20$ za adress zalog 500$
86,06-08-2020 10:33:54,Tbilisi,A08BZ,Subway,Вакансия оптового курьера на меф,True,нет,1,Тбилиси,400 гр,1.283,1099209,418500,36552,15000,,,,,,,,,,,,Vakansija optovogo kur'era na mef
87,06-08-2020 10:33:54,Tbilisi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 20$ за клад, залог 250$",,нет,3,Тбилиси,1000 гр,0.0424,36640,13950,1218,500,,,,True,,True,True,,,,,"Vakansija rabota kur'erom na marki! Oplata ot 20$ za klad, zalog 250$"
88,06-08-2020 10:36:01,Batumi,Z9UT,Rainbow,Hybrid Super Critical THC 28% Hydroponic 10G 100% Buds/Качественные шишки марихуаны,,1,нет,Батуми,10 гр,0.0339,29312,11160,975,400,,,,,,,,,,True,,Hybrid Super Critical THC 28% Hydroponic 10G 100% Buds/Kachestvennye shishki marihuany
89,06-08-2020 10:36:01,Batumi,6KB,Marioshop,🧞‍♂️☄🍭 RQS©️ Euphoria™️ Regular(Photo) 26% THC®️ 10g 🍭☄🧞‍♀️,,1,4,Батуми,10 гр,0.0404,34563,13187,1150,,,,,,,,,,399,True,True,🧞‍♂️☄🍭 RQS©️ Euphoria™️ Regular(Photo) 26% THC®️ 10g 🍭☄🧞‍♀️
90,06-08-2020 10:36:01,Batumi,XH0NP,XX-PABLO-XX,METADON - 0.30 - SALE,,нет,3,Батуми,0.3 гр,0.0257,21984,8370,731,300,,,,,,,,,,,True,METADON - 0.30 - SALE
91,06-08-2020 10:36:01,Batumi,6P9R,RickNMorty,VHQ Methadon 0.50G Imported Crystals,,нет,10,Батуми,0.5 гр,0.0522,45068,17159,1499,615,,,,,,,,,,,True,VHQ Methadon 0.50G Imported Crystals
92,06-08-2020 10:36:01,Batumi,6KB,Marioshop,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️,,нет,3,Батуми,11 гр,0.0395,33784,12890,1124,,,,,,,,,,390,,True,🧞‍♂️🌈🌈🌈LSD 220ug from California 10+1pc(for gift)🌈🌈🌈🧞‍♀️
93,06-08-2020 10:36:01,Batumi,XHR,420Factory,Работа кладмэном. Только шишки.,,1,нет,Батуми,5 гр,0.0193,18320,6975,609,250,,,,,,,,,,,True,Rabota kladmenom. Tol'ko shishki.
94,06-08-2020 10:36:01,Batumi,F8K,BestAcid,Ищу курьера в Грузии!,,1,нет,Батуми,50 гр,0.0193,18320,6975,609,250,,,,,,,,,,,True,Ischu kur'era v Gruzii!
95,06-08-2020 10:36:01,Batumi,GGVQZ,KARAVANos,Курьер Батуми на марихуану,,нет,1,Батуми,1 гр,0.017,14656,5580,487,200,,,,,,,,,,,True,Kur'er Batumi na marihuanu
96,06-08-2020 10:36:01,Batumi,A08BZ,Subway,Вакансия оптового курьера на меф,,нет,1,Батуми,400 гр,1.2841,1099209,418500,36552,15000,,,,,,,,,,,True,Vakansija optovogo kur'era na mef
97,06-08-2020 10:36:01,Batumi,6UG,Good Enuff,"Вакансия работа курьером на марки! Оплата от 20$ за клад, залог 250$",,нет,2,Батуми,1000 гр,0.0424,36640,13950,1218,500,,,,,,,,,,True,,"Vakansija rabota kur'erom na marki! Oplata ot 20$ za klad, zalog 250$"
